Bug ID,Version,File
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/CreationMetadata.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/DefaultConstraintsResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/DropPartitionsResult.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/EnvironmentContext.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ForeignKeysResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Function.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetOpenTxnsInfoResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetOpenTxnsResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetPartitionsByNamesRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetPartitionsByNamesResult.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetValidWriteIdsRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetValidWriteIdsResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/HeartbeatTxnRangeResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/LockRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/NotNullConstraintsResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/OpenTxnRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/OpenTxnsResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/OptionalCompactionInfoStruct.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Partition.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionListComposingSpec.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionSpecWithSharedSD.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionValuesRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionValuesResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionValuesRow.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionWithoutSD.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionsByExprResult.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionsStatsRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PartitionsStatsResult.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PrimaryKeysResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ReplTblWriteIdStateRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/RequestPartsSpec.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Schema.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/SetPartitionsStatsRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ShowCompactResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ShowLocksResponse.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Table.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/TableStatsRequest.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/TableStatsResult.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/TableValidWriteIds.java
HIVE-21586,3.1.0,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/UniqueConstraintsResponse.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/gzip/DeSerializer.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/gzip/Serializer.java
HIVE-20679,3.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplAcidTablesWithJsonMessage.java
HIVE-20679,3.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplAcrossInstancesWithJsonMessageFormat.java
HIVE-20679,3.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplIncrementalLoadAcidTablesWithJsonMessage.java
HIVE-20679,3.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplWithJsonMessageFormat.java
HIVE-20679,3.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosIncrementalLoadAcidTables.java
HIVE-20679,3.1.0,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/EventMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/MessageBuilder.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/MessageEncoder.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/MessageFactory.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/MessageSerializer.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/event/filters/DatabaseAndTableFilter.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAcidWriteMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAddForeignKeyMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAddNotNullConstraintMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAddPartitionMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAddPrimaryKeyMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAddUniqueConstraintMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAlterCatalogMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAlterDatabaseMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAlterPartitionMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAlterTableMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONCommitTxnMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONCreateDatabaseMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONCreateFunctionMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONCreateTableMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONDropPartitionMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONDropTableMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONInsertMessage.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONMessageEncoder.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/gzip/DeSerializer.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/gzip/GzipJSONMessageEncoder.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/gzip/Serializer.java
HIVE-20679,3.1.0,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/MetaStoreTestUtils.java
HIVE-20499,3.1.0,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/DefaultMetaStoreFilterHookImpl.java
HIVE-20499,3.1.0,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreFilterHook.java
HIVE-20499,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java
HIVE-20372,3.1.0,ql/src/java/org/apache/hadoop/hive/ql/util/UpgradeTool.java
HIVE-20372,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-20337,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java
HIVE-20316,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONAddPartitionMessage.java
HIVE-20316,3.1.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONCreateTableMessage.java
HIVE-19884,3.1.0,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MaterializationsInvalidationCache.java
HIVE-22453,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/info/desc/DescTableOperation.java
HIVE-16287,2.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestReplChangeManager.java
HIVE-15902,2.1.0,vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java
HIVE-15267,2.1.0,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnUtils.java
HIVE-15267,2.1.0,standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/txn/TestTxnUtils.java
HIVE-14873,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDayOfWeekDate.java
HIVE-14873,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDayOfWeekString.java
HIVE-14873,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDayOfWeekTimestamp.java
HIVE-14873,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFDayOfWeek.java
HIVE-14792,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/TablePropertyEnrichmentOptimizer.java
HIVE-14792,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/TablePropertyEnrichmentOptimizer.java
HIVE-14617,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFMapValues.java
HIVE-14591,2.1.0,itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/TestMiniHS2StateWithNoZookeeper.java
HIVE-14244,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/exec/tez/TestCustomPartitionVertex.java
HIVE-13878,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/mapjoin/fast/CheckFastRowHashMap.java
HIVE-13878,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/mapjoin/fast/VerifyFastRow.java
HIVE-13686,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestRecordReaderImpl.java
HIVE-13622,2.1.0,metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestCompactionTxnHandler.java
HIVE-13396,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonQueueMetrics.java
HIVE-13396,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/MetricsUtils.java
HIVE-13388,2.1.0,service/src/gen/thrift/gen-cpp/ThriftHive.cpp
HIVE-13388,2.1.0,service/src/gen/thrift/gen-cpp/ThriftHive_server.skeleton.cpp
HIVE-13388,2.1.0,service/src/gen/thrift/gen-cpp/hive_service_constants.cpp
HIVE-13388,2.1.0,service/src/gen/thrift/gen-cpp/hive_service_types.cpp
HIVE-13388,2.1.0,service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/HiveClusterStatus.java
HIVE-13388,2.1.0,service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/HiveServerException.java
HIVE-13388,2.1.0,service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/JobTrackerState.java
HIVE-13388,2.1.0,service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/ThriftHive.java
HIVE-13262,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/old/BufferInProgress.java
HIVE-13262,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/old/BufferPool.java
HIVE-13262,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/old/CachePolicy.java
HIVE-13262,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/old/ChunkPool.java
HIVE-13262,2.1.0,ql/src/java/org/apache/hadoop/hive/llap/LogLevels.java
HIVE-13258,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/StatsRecordingThreadPool.java
HIVE-13255,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java
HIVE-13185,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestReaderImpl.java
HIVE-13135,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/services/impl/LlapWebApp.java
HIVE-13016,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/FileDump.java
HIVE-12995,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/Cache.java
HIVE-12995,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/NoopCache.java
HIVE-12995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/OrcCacheKey.java
HIVE-12614,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/processors/TestResetProcessor.java
HIVE-7239,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/index/IndexResult.java
HIVE-7239,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/index/SplitFilter.java
HIVE-7239,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/index/MockHiveInputSplits.java
HIVE-7239,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/index/MockIndexResult.java
HIVE-7239,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/index/MockInputFile.java
HIVE-7239,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/index/SplitFilterTestCase.java
HIVE-7239,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/index/TestHiveInputSplitComparator.java
HIVE-7239,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/index/TestSplitFilter.java
HIVE-27140,3.1.2,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-26114,3.1.2,service/src/test/org/apache/hive/service/cli/operation/TestCommandWithSpace.java
HIVE-28217,3.1.2,jdbc/src/test/org/apache/hive/jdbc/TestHiveConnection.java
HIVE-25093,3.1.2,itests/hive-unit/src/test/java/org/apache/hive/service/auth/saml/TestHttpSamlAuthentication.java
HIVE-24949,3.1.2,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/DirectSqlUpdateStat.java
HIVE-24949,3.1.2,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HMSHandler.java
HIVE-24949,3.1.2,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java
HIVE-24949,3.1.2,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
HIVE-24949,3.1.2,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java
HIVE-24949,3.1.2,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java
HIVE-24949,3.1.2,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/VerifyingObjectStore.java
HIVE-24193,3.1.2,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-24113,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFFromUnixTime.java
HIVE-23128,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/create/show/ShowCreateTableAnalyzer.java
HIVE-23128,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/create/show/ShowCreateTableDesc.java
HIVE-23128,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/create/show/ShowCreateTableOperation.java
HIVE-23088,3.1.2,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestMiniClusters.java
HIVE-23088,3.1.2,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestRunnerUtils.java
HIVE-22461,3.1.2,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetastoreDefaultTransformer.java
HIVE-22408,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortLimitRemoveRule.java
HIVE-22408,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdMaxRowCount.java
HIVE-21829,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthorizer.java
HIVE-21829,3.1.2,ql/src/test/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/TestHiveMetaStoreAuthorizer.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthorizableEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthorizer.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthzInfo.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/AddPartitionEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/AlterDatabaseEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/AlterPartitionEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/AlterTableEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/CreateDatabaseEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/CreateTableEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/DropDatabaseEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/DropPartitionEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/DropTableEvent.java
HIVE-21753,3.1.2,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/LoadPartitionDoneEvent.java
HIVE-21753,3.1.2,ql/src/test/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/DummyHiveAuthorizer.java
HIVE-21753,3.1.2,ql/src/test/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/DummyHiveAuthorizerFactory.java
HIVE-21753,3.1.2,ql/src/test/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/TestHiveMetaStoreAuthorizer.java
HIVE-21489,2.3.4,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/command/CommandAuthorizerV1.java
HIVE-21614,2.3.4,ql/src/test/org/apache/hadoop/hive/metastore/TestTablesListByFilter.java
HIVE-21614,2.3.4,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/DatabaseProduct.java
HIVE-21614,2.3.4,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/parser/ExpressionTree.java
HIVE-21508,2.3.4,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java
HIVE-16839,2.3.4,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
HIVE-16839,2.3.4,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestObjectStore.java
