Bug,FileName,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-druid/src/main/java/org/apache/hive/druid/MiniDruidCluster.java,13.0,1.0,12.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,,0.0,1.0,2.0,9.0,15.0,,,,15.0,9.0,10.0,,,,11.0,,,0.0,,1.0,2.0,8.0,,283.0,37.0,214.0,79.0,133.0,33.0,,,,,,93.0,117.0,59.0,,73.0,,,,,,,6.0,6.0,7.0,7.0,1.0,,2.0,3.0,,85.0,,0.15,28.0,28.0,29.0,29.0,15.0,1.0,3.0,6.0,1.0,3.2142857142857144,8.0,1.0,2.4285714285714284,14.0,0.0,0.7142857142857143,3.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-druid/src/main/java/org/apache/hive/kafka/SingleNodeKafkaCluster.java,15.0,1.0,12.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,,0.0,1.0,0.0,3.0,8.0,,,,8.0,6.0,3.0,,,,6.0,,,0.0,,1.0,2.0,3.0,,182.0,24.0,122.0,48.0,76.0,36.0,,,,,,80.0,93.0,47.0,,56.0,,,,,,,4.0,4.0,4.0,4.0,1.0,,2.0,2.0,,56.0,,0.3,13.0,13.0,13.0,13.0,8.0,1.0,3.2857142857142856,6.0,2.0,3.7142857142857144,6.0,1.0,1.2857142857142858,3.0,0.0,0.42857142857142855,2.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-druid/src/main/java/org/apache/hive/kafka/Wikipedia.java,9.0,0.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,31.0,,0.0,2.0,7.0,7.0,127.0,,,,127.0,120.0,36.0,,,,127.0,,,0.0,,3.0,0.0,124.0,,1430.0,154.0,746.0,193.0,398.0,530.0,,,,,,417.0,585.0,178.0,,414.0,,,,,,,20.0,20.0,20.0,20.0,1.0,,2.0,1.0,,92.0,,0.71,218.0,184.0,218.0,184.0,127.0,0.0,1.221311475409836,20.0,1.0,2.3114754098360657,23.0,1.0,1.3032786885245902,19.0,0.0,0.02459016393442623,1.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-iceberg/src/test/java/org/apache/hadoop/hive/cli/TestIcebergCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,63.0,9.0,37.0,28.0,8.0,17.0,,,,,,24.0,28.0,23.0,,8.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.46,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-iceberg/src/test/java/org/apache/hadoop/hive/cli/TestIcebergLlapLocalCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-iceberg/src/test/java/org/apache/hadoop/hive/cli/TestIcebergLlapLocalCompactorCliDriver.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,,0.0,1.0,3.0,4.0,5.0,,,,5.0,2.0,3.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,83.0,13.0,53.0,37.0,14.0,17.0,,,,,,34.0,40.0,30.0,,14.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,77.0,,0.32,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,1.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-iceberg/src/test/java/org/apache/hadoop/hive/cli/TestIcebergNegativeCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,63.0,9.0,37.0,28.0,8.0,17.0,,,,,,24.0,28.0,23.0,,8.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.46,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-kudu/src/test/java/org/apache/hadoop/hive/cli/TestKuduCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,67.0,11.0,34.0,26.0,7.0,22.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.65,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-kudu/src/test/java/org/apache/hadoop/hive/cli/TestKuduNegativeCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,67.0,11.0,34.0,26.0,7.0,22.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.65,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest-kudu/src/test/java/org/apache/hadoop/hive/cli/package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,22.0,1.0,1.0,1.0,0.0,20.0,,,,,,1.0,1.0,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/ContribNegativeCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/MiniDruidLlapLocalCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,63.0,10.0,33.0,25.0,7.0,20.0,,,,,,20.0,24.0,20.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.61,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestBeeLineDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,,0.0,1.0,1.0,3.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,65.0,12.0,36.0,28.0,8.0,17.0,,,,,,23.0,27.0,23.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.47,3.0,3.0,3.0,3.0,3.0,3.0,3.5,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestContribCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestContribNegativeCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestEncryptedHDFSCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,,0.0,1.0,1.0,3.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,65.0,12.0,36.0,28.0,8.0,17.0,,,,,,23.0,27.0,23.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.47,3.0,3.0,3.0,3.0,3.0,3.0,3.5,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestErasureCodingHDFSCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,65.0,10.0,34.0,26.0,7.0,21.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.62,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestHBaseCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestHBaseNegativeCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestMiniDruidCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,64.0,10.0,37.0,28.0,7.0,17.0,,,,,,22.0,26.0,22.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.46,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestMiniDruidKafkaCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,64.0,10.0,37.0,28.0,7.0,17.0,,,,,,22.0,26.0,22.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.46,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestMiniHiveKafkaCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,63.0,11.0,35.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.49,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestMiniLlapCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,,0.0,1.0,1.0,3.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,65.0,12.0,36.0,28.0,8.0,17.0,,,,,,23.0,27.0,23.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.47,3.0,3.0,3.0,3.0,3.0,3.0,3.5,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestMiniLlapLocalCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,,0.0,1.0,1.0,3.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,65.0,12.0,36.0,28.0,8.0,17.0,,,,,,23.0,27.0,23.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,61.0,,0.47,3.0,3.0,3.0,3.0,3.0,3.0,3.5,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestMiniLlapLocalCompactorCliDriver.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,,0.0,1.0,3.0,5.0,5.0,,,,5.0,2.0,3.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,84.0,12.0,55.0,39.0,15.0,17.0,,,,,,36.0,42.0,32.0,,14.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,77.0,,0.31,5.0,5.0,5.0,5.0,5.0,1.0,2.5,4.0,1.0,3.25,8.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestMiniTezCliDriver.java,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,66.0,11.0,37.0,28.0,8.0,18.0,,,,,,24.0,28.0,23.0,,8.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.49,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestMinimrCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,64.0,11.0,36.0,28.0,7.0,17.0,,,,,,22.0,26.0,22.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.47,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestNegativeLlapCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestNegativeLlapLocalCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/cli/TestTezTPCDS30TBPerfCliDriver.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,,0.0,2.0,1.0,2.0,5.0,,,,5.0,3.0,3.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,82.0,11.0,45.0,28.0,14.0,26.0,,,,,,25.0,31.0,23.0,,10.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,30.0,,0.58,5.0,5.0,5.0,5.0,5.0,0.0,1.75,3.0,1.0,1.75,3.0,1.0,1.0,1.0,0.0,0.25,1.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/ql/parse/TestParseNegativeDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,0.0,1.0,1.0,2.0,3.0,,,,3.0,2.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,62.0,11.0,34.0,26.0,7.0,17.0,,,,,,21.0,25.0,21.0,,7.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,60.0,,0.5,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hadoop/hive/udf/example/AlterPartitionParamsExample.java,20.0,0.0,20.0,0.0,4.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,,0.0,1.0,0.0,1.0,3.0,,,,3.0,3.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,113.0,10.0,82.0,35.0,43.0,21.0,,,,,,47.0,60.0,32.0,,36.0,,,,,,,7.0,7.0,7.0,7.0,4.0,,2.0,2.0,,44.0,,0.26,12.0,12.0,15.0,15.0,6.0,1.0,4.333333333333333,6.0,2.0,10.666666666666666,17.0,1.0,12.333333333333334,32.0,0.0,1.3333333333333333,2.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/qtest/src/test/java/org/apache/hive/TestDummy.java,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,,0.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,31.0,7.0,7.0,5.0,0.0,17.0,,,,,,2.0,4.0,4.0,,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,,2.43,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/test-serde/src/main/java/org/apache/hadoop/hive/serde2/TestSerDe.java,13.0,1.0,12.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,,0.0,1.0,2.0,5.0,10.0,,,,10.0,8.0,6.0,,,,10.0,,,0.0,,0.0,0.0,10.0,,207.0,27.0,154.0,64.0,83.0,26.0,,,,,,78.0,105.0,55.0,,59.0,,,,,,,7.0,7.0,7.0,7.0,3.0,,2.0,2.0,,77.0,,0.17,27.0,27.0,29.0,29.0,12.0,0.0,4.333333333333333,13.0,1.0,6.0,17.0,1.0,4.777777777777778,16.0,0.0,0.8888888888888888,2.0
0,/home/nicolas-richard/Desktop/.Apache_Hive/itests/test-serde/src/main/java/org/apache/hadoop/hive/udf/example/GenericUDFExampleAdd.java,8.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,3.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,65.0,7.0,41.0,28.0,13.0,17.0,,,,,,26.0,31.0,23.0,,12.0,,,,,,,2.0,2.0,3.0,3.0,1.0,,2.0,1.0,,44.0,,0.41,4.0,4.0,5.0,5.0,3.0,0.0,2.0,4.0,1.0,3.6666666666666665,5.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0
